method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
TF-IDF dot product,2,Eminem,Rabbit Run,hip hop,Twiztid,She Ain't Afraid,hip hop,553.6878584430433,True
TF-IDF dot product,1,Nelly,Splurge,hip hop,Ying Yang Twins,1st Booty On Duty,hip hop,554.508260473084,True
TF-IDF dot product,2,Nelly,Splurge,hip hop,DMX,Keep Your Shit The Hardest,hip hop,547.3862716930713,True
TF-IDF dot product,1,Nelly,St. Louie,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,534.8903486283186,True
TF-IDF dot product,2,Nelly,St. Louie,hip hop,Twista,Overdose (Album Version),hip hop,474.78761677941407,True
TF-IDF dot product,1,Nelly,Wrap Sumden,hip hop,Twista,Overdose (Album Version),hip hop,473.9995370575688,True
TF-IDF dot product,2,Nelly,Wrap Sumden,hip hop,Ying Yang Twins,1st Booty On Duty,hip hop,429.1281167174917,True
TF-IDF dot product,1,Jay-Z,Soon You'll Understand,hip hop,Lauryn Hill,Interlude 5,r&b/soul,646.2360206841572,False
TF-IDF dot product,2,Jay-Z,Soon You'll Understand,hip hop,Eminem,8 Mile,hip hop,521.4832588085809,True
TF-IDF dot product,1,Jay-Z,Encore,hip hop,Twista,Overdose (Album Version),hip hop,513.4109557142903,True
TF-IDF dot product,2,Jay-Z,Encore,hip hop,Lauryn Hill,Interlude 5,r&b/soul,496.7875890556921,False
TF-IDF dot product,1,Nelly,Say Now,hip hop,Michael Jackson,Man In The Mirror,pop,537.6366216256878,False
TF-IDF dot product,2,Nelly,Say Now,hip hop,Lauryn Hill,Interlude 5,r&b/soul,496.8694938811651,False
TF-IDF dot product,1,Dr. Dre,Been There Done That,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,429.62519894106714,True
TF-IDF dot product,2,Dr. Dre,Been There Done That,hip hop,Twista,Overdose (Album Version),hip hop,404.1944161898849,True
TF-IDF dot product,1,Sean Kingston,Magical,hip hop,Lauryn Hill,Interlude 5,r&b/soul,326.4766511511499,False
TF-IDF dot product,2,Sean Kingston,Magical,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,233.15067837450115,True
TF-IDF dot product,1,Sean Kingston,Over,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,356.67081651684776,True
TF-IDF dot product,2,Sean Kingston,Over,hip hop,Lauryn Hill,Interlude 5,r&b/soul,292.221982219706,False
TF-IDF dot product,1,Sean Kingston,Wrap U Around Me,hip hop,Prince,I Love U In Me ( LP Version),r&b/soul,268.5280863389824,False
TF-IDF dot product,2,Sean Kingston,Wrap U Around Me,hip hop,Lauryn Hill,Interlude 5,r&b/soul,258.64637328189644,False
TF-IDF dot product,1,M.I.A.,Paper Planes,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,253.24546214729418,True
TF-IDF dot product,2,M.I.A.,Paper Planes,hip hop,KMD,Plumskinzz (Loose Hoe_ God & Cupid),hip hop,248.24231857414594,True
TF-IDF dot product,1,Thousand Foot Krutch,Set It Off,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,467.24977970494933,True
TF-IDF dot product,2,Thousand Foot Krutch,Set It Off,hip hop,Twista,Overdose (Album Version),hip hop,356.5795419282702,True
TF-IDF dot product,1,Ludacris,Ho,hip hop,Big Bad Voodoo Daddy,Mambo Swing,jazz,345.9327586687606,False
TF-IDF dot product,2,Ludacris,Ho,hip hop,DMX,Keep Your Shit The Hardest,hip hop,333.03127039630834,True
TF-IDF dot product,1,Wu-Tang Clan,The What,hip hop,Ying Yang Twins,1st Booty On Duty,hip hop,503.90941258874096,True
TF-IDF dot product,2,Wu-Tang Clan,The What,hip hop,Twista,Overdose (Album Version),hip hop,486.49503365366235,True
TF-IDF dot product,1,50 Cent,Rowdy Rowdy,hip hop,DMX,Keep Your Shit The Hardest,hip hop,631.2361109425407,True
TF-IDF dot product,2,50 Cent,Rowdy Rowdy,hip hop,DJ Quik,Safe + Sound,hip hop,628.7484258935212,True
TF-IDF dot product,1,Snoop Dogg,Bang Out,hip hop,Ying Yang Twins,1st Booty On Duty,hip hop,579.7554700807657,True
TF-IDF dot product,2,Snoop Dogg,Bang Out,hip hop,Twista,Overdose (Album Version),hip hop,511.71913666462586,True
TF-IDF dot product,1,Snoop Dogg,Snoopafella (Edited),hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,732.9143327058463,True
TF-IDF dot product,2,Snoop Dogg,Snoopafella (Edited),hip hop,Lauryn Hill,Interlude 5,r&b/soul,681.0683421470001,False
TF-IDF dot product,1,Atmosphere,Hair,hip hop,Lauryn Hill,Interlude 5,r&b/soul,616.1442595917337,False
TF-IDF dot product,2,Atmosphere,Hair,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,560.5686076981954,True
TF-IDF dot product,1,Atmosphere,Happymess,hip hop,Lauryn Hill,Interlude 5,r&b/soul,458.49763303997696,False
TF-IDF dot product,2,Atmosphere,Happymess,hip hop,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,360.7406267158168,True
TF-IDF dot product,1,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Lauryn Hill,Interlude 5,r&b/soul,148.24382585511935,False
TF-IDF dot product,2,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Binary Star,Indy 500,hip hop,135.36416338974126,False
TF-IDF dot product,1,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,Lauryn Hill,Interlude 5,r&b/soul,232.01872798019326,False
TF-IDF dot product,2,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,204.1596877636303,False
TF-IDF dot product,1,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Janis Joplin,Kozmic Blues,blues,270.86104712870116,False
TF-IDF dot product,2,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Lauryn Hill,Interlude 5,r&b/soul,253.1821513177305,False
TF-IDF dot product,1,Ray Charles,Kiss me baby,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,157.41910180732702,False
TF-IDF dot product,2,Ray Charles,Kiss me baby,jazz,Jay-Z,So Ghetto,hip hop,117.51155860042905,False
TF-IDF dot product,1,Ray Charles,Let's Go,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,122.96690931163815,False
TF-IDF dot product,2,Ray Charles,Let's Go,jazz,Lauryn Hill,Interlude 5,r&b/soul,113.03421836070297,False
TF-IDF dot product,1,Ray Charles,Moon Over Miami,jazz,The Streets,Weak Become Heroes,hip hop,94.07435492805853,False
TF-IDF dot product,2,Ray Charles,Moon Over Miami,jazz,Ella Fitzgerald,How High The Moon,jazz,84.62905631850755,True
TF-IDF dot product,1,Nat King Cole,Hit That Jive Jack,jazz,The Simpsons,Do The Bartman,hip hop,190.4851812764006,False
TF-IDF dot product,2,Nat King Cole,Hit That Jive Jack,jazz,Twiztid,She Ain't Afraid,hip hop,176.54215565240588,False
TF-IDF dot product,1,Nat King Cole,The Christmas Song,jazz,Lauryn Hill,Interlude 5,r&b/soul,140.55452283788892,False
TF-IDF dot product,2,Nat King Cole,The Christmas Song,jazz,Billy Gilman,The Christmas Song,country,119.47036806497667,False
TF-IDF dot product,1,Nat King Cole,Too Young,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,137.38381431707708,False
TF-IDF dot product,2,Nat King Cole,Too Young,jazz,Lauryn Hill,Interlude 5,r&b/soul,133.62233500680802,False
TF-IDF dot product,1,Nat King Cole,Unforgettable,jazz,Lauryn Hill,Interlude 5,r&b/soul,119.68201383766203,False
TF-IDF dot product,2,Nat King Cole,Unforgettable,jazz,Eminem,My Darling,hip hop,112.928038163136,False
TF-IDF dot product,1,Nat King Cole,Autumn Leaves,jazz,Eminem,My Darling,hip hop,108.4702471385991,False
TF-IDF dot product,2,Nat King Cole,Autumn Leaves,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,106.83382730569576,False
TF-IDF dot product,1,Nat King Cole,Love Is A Many Splendored Thing,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,134.97277943337247,False
TF-IDF dot product,2,Nat King Cole,Love Is A Many Splendored Thing,jazz,Recoil,Curse,electronic,108.19392764540054,False
TF-IDF dot product,1,Nat King Cole,Smoke Gets in Your Eyes,jazz,Bryan Ferry,Smoke Gets In Your Eyes,folk,211.53018990585542,False
TF-IDF dot product,2,Nat King Cole,Smoke Gets in Your Eyes,jazz,Lauryn Hill,Interlude 5,r&b/soul,146.1500272354245,False
TF-IDF dot product,1,Nat King Cole,If You Can't Smile And Say Yes,jazz,Lauryn Hill,Interlude 5,r&b/soul,136.58115404504608,False
TF-IDF dot product,2,Nat King Cole,If You Can't Smile And Say Yes,jazz,Atmosphere,Hair,hip hop,125.90272306384962,False
TF-IDF dot product,1,Nat King Cole,She's Funny That Way,jazz,Natalie Cole,Your Eyes,r&b/soul,135.76900224601647,False
TF-IDF dot product,2,Nat King Cole,She's Funny That Way,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,127.2046199896791,False
TF-IDF dot product,1,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,89.62135042658404,False
TF-IDF dot product,2,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Paul Anka,Love Me Warm And Tender,punk,84.87687021965766,False
TF-IDF dot product,1,Nat King Cole,The Very Thought Of You,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,136.87228209839523,False
TF-IDF dot product,2,Nat King Cole,The Very Thought Of You,jazz,Lauryn Hill,Interlude 5,r&b/soul,117.61888041043049,False
TF-IDF dot product,1,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,245.95829135656967,False
TF-IDF dot product,2,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Lauryn Hill,Interlude 5,r&b/soul,216.99588554358527,False
TF-IDF dot product,1,Norah Jones,December,jazz,Spice Girls,Take Me Home,pop,101.25688285508971,False
TF-IDF dot product,2,Norah Jones,December,jazz,Momus,Closer To You,electronic,97.7690527557045,False
TF-IDF dot product,1,Norah Jones,Don't Know Why (Live),jazz,The Pharcyde,Otha Fish,hip hop,126.53968304300484,False
TF-IDF dot product,2,Norah Jones,Don't Know Why (Live),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,122.18812075992047,False
TF-IDF dot product,1,Norah Jones,Humble Me,jazz,Eminem,8 Mile,hip hop,183.7077375810813,False
TF-IDF dot product,2,Norah Jones,Humble Me,jazz,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,172.412758401551,False
TF-IDF dot product,1,Norah Jones,I've Got To See You Again,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,146.3877787801968,False
TF-IDF dot product,2,Norah Jones,I've Got To See You Again,jazz,Recoil,Curse,electronic,129.36188249217125,False
TF-IDF dot product,1,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,166.74153025094623,False
TF-IDF dot product,2,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Lauryn Hill,Interlude 5,r&b/soul,145.75266448082124,False
TF-IDF dot product,1,Norah Jones,The Long Way Home,jazz,Lauryn Hill,Interlude 5,r&b/soul,205.47261491174157,False
TF-IDF dot product,2,Norah Jones,The Long Way Home,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,202.21551373077324,False
TF-IDF dot product,1,Norah Jones,Those Sweet Words,jazz,Lauryn Hill,Interlude 5,r&b/soul,142.51205591724306,False
TF-IDF dot product,2,Norah Jones,Those Sweet Words,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,138.28225229629555,False
TF-IDF dot product,1,Norah Jones,Wish I Could (Live),jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,191.61927899577353,False
TF-IDF dot product,2,Norah Jones,Wish I Could (Live),jazz,Eminem,8 Mile,hip hop,179.73888872052436,False
TF-IDF dot product,1,Norah Jones,My Dear Country,jazz,Lauryn Hill,Interlude 5,r&b/soul,246.81449631597027,False
TF-IDF dot product,2,Norah Jones,My Dear Country,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,206.51467145443846,False
TF-IDF dot product,1,Dean Martin,I Love The Way You Say Goodnight,jazz,Lauryn Hill,Interlude 5,r&b/soul,193.38687228843767,False
TF-IDF dot product,2,Dean Martin,I Love The Way You Say Goodnight,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,189.85361489939118,False
TF-IDF dot product,1,Dean Martin,White Christmas,jazz,Tryo,Yakamonéyé,reggae,393.32651410806966,False
TF-IDF dot product,2,Dean Martin,White Christmas,jazz,Fonky Family,Sans Rémission,hip hop,385.856464269451,False
TF-IDF dot product,1,Dean Martin,Memories Are Made Of This,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,131.7131543774416,False
TF-IDF dot product,2,Dean Martin,Memories Are Made Of This,jazz,Ella Fitzgerald,Manhattan,jazz,112.8148760623811,True
TF-IDF dot product,1,Norah Jones,Little Room,jazz,Lauryn Hill,Interlude 5,r&b/soul,215.98852038262933,False
TF-IDF dot product,2,Norah Jones,Little Room,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,172.8837743796293,False
TF-IDF dot product,1,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Lauryn Hill,Interlude 5,r&b/soul,222.5177644176887,False
TF-IDF dot product,2,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Sido,Mein Testament,hip hop,200.389155489715,False
TF-IDF dot product,1,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Jackson 5,(You Were Made) Especially For Me,r&b/soul,201.39091191071603,False
TF-IDF dot product,2,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Julia Fordham,Where Does The Time Go?,pop,175.20627337076118,False
TF-IDF dot product,1,The Puppini Sisters,Falling In Love Again,jazz,Danni Carlos,Falling In Love Again,pop,336.28869647694097,False
TF-IDF dot product,2,The Puppini Sisters,Falling In Love Again,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,205.08739534103663,False
TF-IDF dot product,1,The Puppini Sisters,Heebie Jeebies,jazz,Lauryn Hill,Interlude 5,r&b/soul,228.31889178298928,False
TF-IDF dot product,2,The Puppini Sisters,Heebie Jeebies,jazz,The Simpsons,Do The Bartman,hip hop,210.44765214675016,False
TF-IDF dot product,1,The Puppini Sisters,I Will Survive,jazz,Lauryn Hill,Interlude 5,r&b/soul,402.8011412966414,False
TF-IDF dot product,2,The Puppini Sisters,I Will Survive,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,351.5228531346514,False
TF-IDF dot product,1,The Puppini Sisters,In The Mood,jazz,Lauryn Hill,Interlude 5,r&b/soul,267.4363446209493,False
TF-IDF dot product,2,The Puppini Sisters,In The Mood,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,226.37092833747036,False
TF-IDF dot product,1,Dean Martin,Kiss,jazz,Lauryn Hill,Interlude 5,r&b/soul,371.76248399747124,False
TF-IDF dot product,2,Dean Martin,Kiss,jazz,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,281.0747237739477,False
TF-IDF dot product,1,Dean Martin,Let Me Go Lover,jazz,Lauryn Hill,Interlude 5,r&b/soul,109.10501663112953,False
TF-IDF dot product,2,Dean Martin,Let Me Go Lover,jazz,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,106.67863873036687,False
TF-IDF dot product,1,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Fabrizio De Andrè,Sinan Capudan Pascià,folk,173.2671674070346,False
TF-IDF dot product,2,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,170.42372935050432,False
TF-IDF dot product,1,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Violadores del Verso,Dale tiempo al rumor,hip hop,653.068705187495,False
TF-IDF dot product,2,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Violadores del Verso,Cantando,hip hop,631.9307890801299,False
TF-IDF dot product,1,Shakira,En Tus Pupilas,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,559.9514344721199,False
TF-IDF dot product,2,Shakira,En Tus Pupilas,latin,Violadores del Verso,Cantando,hip hop,516.0634078317853,False
TF-IDF dot product,1,Shakira,Que Me Quedes Tu,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,613.4900258830596,False
TF-IDF dot product,2,Shakira,Que Me Quedes Tu,latin,Violadores del Verso,Cantando,hip hop,565.0241588028721,False
TF-IDF dot product,1,Shakira,Sombra De Ti,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,653.7299967133686,False
TF-IDF dot product,2,Shakira,Sombra De Ti,latin,Daddy Yankee,Todos Quieren A Raymond,reggae,602.4075495353925,False
TF-IDF dot product,1,Shakira,Te Dejo Madrid,latin,Violadores del Verso,Cantando,hip hop,557.8329980450915,False
TF-IDF dot product,2,Shakira,Te Dejo Madrid,latin,Beatriz Luengo,Pretendo Hablarte,pop,514.948215722667,False
TF-IDF dot product,1,Shakira,Tú,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,465.0835469896919,False
TF-IDF dot product,2,Shakira,Tú,latin,Violadores del Verso,Cantando,hip hop,432.0265049664385,False
TF-IDF dot product,1,Enrique Iglesias,La Chica De Ayer,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,441.8974634511785,False
TF-IDF dot product,2,Enrique Iglesias,La Chica De Ayer,latin,Violadores del Verso,Cantando,hip hop,387.37417067738005,False
TF-IDF dot product,1,Enrique Iglesias,Adicto,latin,Violadores del Verso,Cantando,hip hop,596.42351396081,False
TF-IDF dot product,2,Enrique Iglesias,Adicto,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,582.2547896996788,False
TF-IDF dot product,1,Enrique Iglesias,Al Despertar,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,513.8795136324835,False
TF-IDF dot product,2,Enrique Iglesias,Al Despertar,latin,Violadores del Verso,Cantando,hip hop,496.82855107071913,False
TF-IDF dot product,1,Enrique Iglesias,Alguien Como Tú,latin,Willie Colon,Gitana,latin,477.39783476437367,True
TF-IDF dot product,2,Enrique Iglesias,Alguien Como Tú,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,474.4881401951478,False
TF-IDF dot product,1,Enrique Iglesias,Inalcanzable,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,368.4251541579082,False
TF-IDF dot product,2,Enrique Iglesias,Inalcanzable,latin,Violadores del Verso,Cantando,hip hop,336.2623122245224,False
TF-IDF dot product,1,Enrique Iglesias,Lloro Por Ti,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,640.0130267626988,False
TF-IDF dot product,2,Enrique Iglesias,Lloro Por Ti,latin,Daddy Yankee,Todos Quieren A Raymond,reggae,613.5025668064668,False
TF-IDF dot product,1,Enrique Iglesias,Mamacita,latin,Violadores del Verso,Cantando,hip hop,556.6558290774824,False
TF-IDF dot product,2,Enrique Iglesias,Mamacita,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,523.3039219885742,False
TF-IDF dot product,1,Enrique Iglesias,Miss You,latin,Lauryn Hill,Interlude 5,r&b/soul,237.97554019213982,False
TF-IDF dot product,2,Enrique Iglesias,Miss You,latin,Eminem,8 Mile,hip hop,213.00758723246182,False
TF-IDF dot product,1,Enrique Iglesias,Para De Jugar,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,490.468949644783,False
TF-IDF dot product,2,Enrique Iglesias,Para De Jugar,latin,Violadores del Verso,Cantando,hip hop,489.4081464391703,False
TF-IDF dot product,1,Enrique Iglesias,She Be The One,latin,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,311.2500410087147,False
TF-IDF dot product,2,Enrique Iglesias,She Be The One,latin,Twiztid,She Ain't Afraid,hip hop,288.0934628261127,False
TF-IDF dot product,1,Enrique Iglesias,Trapecista,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,597.6163018459958,False
TF-IDF dot product,2,Enrique Iglesias,Trapecista,latin,Violadores del Verso,Cantando,hip hop,577.4167599889448,False
TF-IDF dot product,1,Enrique Iglesias,Tu Vacio,latin,Violadores del Verso,Dale tiempo al rumor,hip hop,697.8285580148566,False
